,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
02/02/2021 18:54:18,19.53125,36.71875,28.125,59,54,61,2494.34253,2494.34253,9.514414,6.56087542,0.0222785324,99.7737045,52.60529,4.14616,3.73548126,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:19,15.625,39.0625,27.34375,59,54,61,2494.341,2494.341,9.409646,6.47581673,0.0208899789,99.77364,52.60446,4.14609528,3.735546,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:20,17.96875,35.9375,26.953125,55,57,59,2494.343,2494.343,9.540504,6.57807636,0.0225990433,99.77372,52.6057243,4.14619446,3.735447,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:21,17.1875,35.9375,26.5625,56,57,59,2494.34253,2494.34253,9.383731,6.46023369,0.0203406326,99.7737045,52.6047554,4.146118,3.73552322,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:22,28.90625,26.5625,27.734375,57,57,59,2494.34229,2494.34229,9.503668,6.535985,0.022339562,99.7737,52.60432,4.146084,3.73555756,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:23,28.90625,25.78125,27.34375,56,58,59,2494.3418,2494.3418,9.436577,6.497673,0.0206764117,99.77367,52.6035957,4.14602661,3.73561478,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:24,22.65625,31.25,26.953125,56,58,59,2494.34277,2494.34277,9.566548,6.60396338,0.0217749625,99.7737045,52.6041756,4.14607239,3.735569,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:25,25,28.90625,26.953125,57,58,59,2494.33667,2494.33667,9.430972,6.49557924,0.0206306223,99.77347,52.6035957,4.14602661,3.73561478,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:26,23.4375,33.59375,28.515625,56,57,59,2494.34741,2494.34741,9.509015,6.54492664,0.022599021,99.7738953,52.60403,4.146061,3.73558044,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:27,18.75,35.9375,27.34375,55,57,59,2494.342,2494.342,9.398002,6.462591,0.0205847565,99.77369,52.603302,4.14600372,3.73563766,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:28,24.21875,30.46875,27.34375,56,57,59,2494.34277,2494.34277,9.577931,6.61039257,0.0220649578,99.7737045,52.6036873,4.14603424,3.73560715,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:29,23.4375,31.25,27.34375,59,54,60,2494.3418,2494.3418,9.475494,6.533108,0.0209052134,99.773674,52.6026268,4.14595032,3.735691,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:30,23.4375,31.25,27.34375,58,55,59,2494.34229,2494.34229,9.572582,6.603627,0.0229957551,99.77369,52.6019974,4.14590073,3.73574066,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:31,18.75,34.375,26.5625,57,57,59,2494.34229,2494.34229,9.467039,6.528219,0.0208136886,99.77369,52.602047,4.14590454,3.73573685,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:32,19.53125,36.71875,28.125,59,56,60,2494.342,2494.342,9.519867,6.553051,0.0223395824,99.77369,52.5998154,4.145729,3.73591232,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:33,24.21875,30.46875,27.34375,57,57,59,2494.34229,2494.34229,9.522417,6.58314943,0.020752687,99.77369,52.5232,4.1396904,3.741951,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:34,22.65625,32.8125,27.734375,56,57,59,2494.34229,2494.34229,9.649803,6.68437958,0.0227210373,99.7737,52.532444,4.140419,3.74122238,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:35,21.875,31.25,26.5625,56,57,59,2494.342,2494.342,9.480502,6.53526735,0.0212257337,99.77368,52.6063042,4.14624,3.73540115,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:36,26.5625,28.125,27.34375,56,56,59,2494.34253,2494.34253,9.602636,6.621318,0.0226447042,99.7737045,52.53119,4.14032,3.74132156,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:37,18.75,35.15625,26.953125,56,58,59,2494.34155,2494.34155,9.524478,6.56846046,0.0210883636,99.77367,52.53211,4.1403923,3.741249,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:38,21.09375,34.375,27.734375,56,57,58,2494.34253,2494.34253,9.602092,6.616134,0.0226753429,99.7737045,52.52635,4.13993835,3.741703,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:39,14.0625,39.0625,26.5625,57,57,59,2494.34229,2494.34229,9.513799,6.55328369,0.0205695182,99.7737,52.5227623,4.139656,3.74198532,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:40,18.75,36.71875,27.734375,56,58,58,2494.342,2494.342,9.55808,6.57393837,0.0199439153,99.77368,52.511055,4.138733,3.74290848,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:41,29.6875,24.21875,26.953125,56,56,59,2494.3418,2494.3418,9.565909,6.602948,0.02124096,99.773674,52.5169563,4.1391983,3.742443,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:42,18.75,35.9375,27.34375,58,54,59,2494.342,2494.342,9.592575,6.60560751,0.0226905048,99.77368,52.5203934,4.139469,3.74217224,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:43,24.21875,30.46875,27.34375,59,54,60,2494.342,2494.342,9.506404,6.548176,0.0202948637,99.77368,52.5137672,4.13894653,3.74269485,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:44,28.125,27.34375,27.734375,59,54,60,2494.34229,2494.34229,9.631617,6.65058756,0.0218513329,99.77369,52.5087776,4.13855362,3.74308777,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:45,21.09375,33.59375,27.34375,58,54,59,2494.34277,2494.34277,9.47009,6.53091,0.0150457183,99.7737045,52.5782356,4.14402771,3.73761368,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:46,27.34375,29.6875,28.515625,55,57,59,2494.34229,2494.34229,9.598353,6.61217928,0.0224767569,99.77369,52.54793,4.14163971,3.74000168,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967064,0.161125183
02/02/2021 18:54:47,21.875,34.375,28.125,59,54,60,2494.342,2494.342,9.424504,6.476593,0.02116474,99.77368,52.57852,4.1440506,3.73759079,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:48,26.5625,31.25,28.90625,57,56,59,2494.342,2494.342,9.645913,6.66696644,0.0229958538,99.77369,52.5774078,4.143963,3.73767853,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:49,25,28.90625,26.953125,55,57,58,2494.34229,2494.34229,9.568353,6.620847,0.02134768,99.77369,52.5782356,4.14402771,3.73761368,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:50,48.4615326,64.61538,56.538456,60,59,61,2494.3418,2494.3418,11.1617222,8.026887,0.0226270314,99.77367,53.0617943,4.18214035,3.699501,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:51,66.6666641,70.63492,68.650795,59,54,61,2494.343,2494.343,11.55579,8.422396,0.0222601462,99.77372,53.1356049,4.187958,3.69368362,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:52,24.21875,31.25,27.734375,55,57,59,2494.342,2494.342,9.572188,6.5983696,0.0219886154,99.77368,53.1584,4.18975449,3.691887,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:53,21.09375,32.8125,26.953125,56,57,58,2494.3418,2494.3418,9.515092,6.55457354,0.0206610989,99.773674,53.1564636,4.189602,3.69203949,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:54,25,32.8125,28.90625,56,58,58,2494.34253,2494.34253,9.651805,6.66075563,0.02336197,99.7737,53.1549149,4.18948,3.69216156,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:55,17.1875,36.71875,26.953125,56,58,59,2494.342,2494.342,9.526089,6.567575,0.0212866832,99.77369,53.1561279,4.189575,3.69206619,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:56,20.3125,37.5,28.90625,56,56,58,2494.3418,2494.3418,9.610123,6.641747,0.0223701317,99.773674,53.15385,4.189396,3.69224548,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:57,18.75,36.71875,27.734375,57,56,59,2494.34253,2494.34253,9.52412,6.57256031,0.0199896768,99.7737045,53.1524963,4.189289,3.69235229,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:58,29.6875,28.90625,29.296875,58,53,60,2494.342,2494.342,9.681322,6.69727945,0.0224921685,99.77368,53.1035156,4.18542862,3.69621277,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:54:59,26.5625,28.90625,27.734375,55,58,59,2494.34229,2494.34229,9.542613,6.590272,0.02131737,99.7737,53.1153259,4.18635941,3.695282,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:00,22.65625,34.375,28.515625,59,55,60,2494.342,2494.342,9.692631,6.70525074,0.0222937651,99.77368,53.0805244,4.18361664,3.69802475,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:01,26.5625,28.90625,27.734375,58,53,60,2494.34253,2494.34253,9.519793,6.557319,0.0232550688,99.7737045,53.11489,4.186325,3.69531631,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:02,29.6875,25.78125,27.734375,56,56,59,2494.3418,2494.3418,9.642598,6.664211,0.0221717674,99.773674,53.1137772,4.18623734,3.695404,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:03,21.875,32.8125,27.34375,58,54,59,2494.342,2494.342,9.531849,6.5717473,0.0213020612,99.77368,53.1114044,4.18605042,3.695591,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:04,22.65625,32.03125,27.34375,56,57,59,2494.34229,2494.34229,9.600858,6.627558,0.02194283,99.7737,53.1088371,4.185848,3.69579315,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:05,25.78125,29.6875,27.734375,56,56,58,2494.34229,2494.34229,9.522765,6.55938864,0.0209052749,99.7737,53.0945625,4.184723,3.69691849,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:06,28.125,29.6875,28.90625,58,55,60,2494.342,2494.342,9.658765,6.656118,0.02237012,99.77368,53.11363,4.186226,3.6954155,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:07,25.78125,28.125,26.953125,59,53,60,2494.3374,2494.3374,9.44487,6.48692465,0.0211189147,99.77349,53.1123734,4.18612671,3.69551468,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:08,21.875,32.8125,27.34375,58,54,60,2494.347,2494.347,9.524198,6.55373573,0.02285839,99.77388,53.11421,4.18627167,3.69536972,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:09,19.53125,33.59375,26.5625,57,56,60,2494.34253,2494.34253,9.428226,6.47823954,0.0208594464,99.7737045,53.1127129,4.18615341,3.695488,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:10,23.4375,32.03125,27.734375,57,56,59,2494.3418,2494.3418,9.544974,6.57651472,0.0215004049,99.773674,53.1146965,4.18631,3.69533157,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:11,14.84375,40.625,27.734375,55,56,58,2494.34229,2494.34229,9.469457,6.510492,0.02107301,99.7737,53.1135826,4.186222,3.69541931,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:12,22.65625,36.71875,29.6875,59,53,60,2494.342,2494.342,9.600425,6.62294769,0.0228127036,99.77369,53.10361,4.18543625,3.69620514,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:13,23.4375,32.03125,27.734375,56,57,58,2494.34253,2494.34253,9.609467,6.64990473,0.0210577659,99.7737,53.1172142,4.186508,3.69513321,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:14,21.875,34.375,28.125,56,56,59,2494.342,2494.342,9.638352,6.661808,0.0224159434,99.77368,53.1120338,4.1861,3.69554138,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:15,28.125,25.78125,26.953125,56,56,59,2494.33716,2494.33716,9.562729,6.615192,0.0207832,99.77348,53.11905,4.186653,3.69498825,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:16,20.3125,35.9375,28.125,56,57,58,2494.34741,2494.34741,9.660027,6.68844938,0.0230720378,99.7738953,53.1247139,4.18709946,3.694542,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96707153,0.161125183
02/02/2021 18:55:17,17.1875,36.71875,26.953125,55,57,58,2494.342,2494.342,9.55767,6.613202,0.020798441,99.77368,53.1255836,4.187168,3.69447327,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:18,30.46875,24.21875,27.34375,60,54,60,2494.34229,2494.34229,9.721238,6.7445817,0.0225226823,99.77369,53.1262627,4.18722153,3.69441986,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:19,17.96875,35.9375,26.953125,57,57,59,2494.342,2494.342,9.528875,6.58238935,0.0210273638,99.77368,53.123455,4.18700027,3.694641,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:20,23.4375,32.03125,27.734375,56,56,58,2494.342,2494.342,9.637297,6.65639353,0.02264479,99.77368,53.1291161,4.18744659,3.69419479,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:21,17.1875,36.71875,26.953125,54,56,58,2494.34253,2494.34253,9.501216,6.553048,0.02111883,99.7737045,53.1258774,4.187191,3.69445038,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:22,21.09375,33.59375,27.34375,55,56,58,2494.34229,2494.34229,9.639442,6.662783,0.0224158876,99.77369,53.12786,4.18734741,3.694294,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:23,24.21875,28.90625,26.5625,55,56,59,2494.342,2494.342,9.537668,6.59025955,0.0204627123,99.77368,53.1296043,4.18748474,3.69415665,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:24,24.21875,32.03125,28.125,55,57,59,2494.342,2494.342,9.641436,6.66635561,0.0222175736,99.77368,53.12825,4.187378,3.69426346,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:25,20.3125,33.59375,26.953125,56,56,59,2494.34277,2494.34277,9.542665,6.59767532,0.0209663156,99.7737045,53.1265068,4.1872406,3.69440079,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:26,22.65625,31.25,26.953125,54,56,59,2494.342,2494.342,9.643857,6.6769166,0.0221412312,99.77369,53.1270866,4.18728638,3.694355,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:27,22.65625,31.25,26.953125,58,53,60,2494.3418,2494.3418,9.535419,6.5875597,0.0208594073,99.773674,53.12752,4.18732071,3.69432068,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:28,23.4375,32.8125,28.125,56,57,59,2494.34253,2494.34253,9.688764,6.712628,0.0223549288,99.7737045,53.1266,4.187248,3.69439316,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:29,17.1875,38.28125,27.734375,55,57,58,2494.3418,2494.3418,9.563288,6.622685,0.021042563,99.773674,53.1271324,4.18729,3.6943512,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:30,29.6875,52.34375,41.015625,59,57,60,2494.342,2494.342,10.7592058,7.421407,0.02330081,99.77368,53.4237747,4.21067047,3.670971,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:31,56.25,50,53.125,58,57,60,2494.34229,2494.34229,11.3515539,8.108842,0.0220498238,99.7737,53.4233856,4.21064,3.67100143,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:32,50.78125,65.625,58.203125,59,58,60,2494.342,2494.342,11.5189,8.192329,0.0226905588,99.77368,47.260067,3.72486877,4.15677261,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:33,23.4375,33.59375,28.515625,55,56,58,2494.34253,2494.34253,9.589745,6.635211,0.02290419,99.7737,47.3063354,3.72851563,4.153126,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:34,20.3125,35.15625,27.734375,58,54,59,2494.34229,2494.34229,9.636746,6.664125,0.02412498,99.77369,47.30677,3.72855,4.15309143,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:35,26.5625,27.34375,26.953125,59,53,60,2494.342,2494.342,9.588954,6.641672,0.0221717134,99.77368,47.30711,3.72857666,4.15306473,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:36,23.4375,31.25,27.34375,57,54,60,2494.342,2494.342,9.66514,6.692174,0.0238960423,99.77368,47.30745,3.72860336,4.153038,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:37,16.40625,37.5,26.953125,56,57,58,2494.34229,2494.34229,9.519748,6.57352638,0.0212256964,99.77369,47.3035774,3.72829819,4.153343,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:38,17.96875,36.71875,27.34375,56,57,58,2494.342,2494.342,9.663158,6.68789768,0.0248116441,99.77368,47.305706,3.728466,4.15317535,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:39,20.3125,35.15625,27.734375,58,53,59,2494.34229,2494.34229,9.586207,6.64305162,0.02252275,99.7737,47.30677,3.72855,4.15309143,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:40,23.4375,33.59375,28.515625,57,53,59,2494.34229,2494.34229,9.71464,6.73630667,0.023896,99.77369,47.31248,3.729,4.1526413,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:41,20.3125,33.59375,26.953125,55,56,58,2494.34229,2494.34229,9.471717,6.522315,0.022507526,99.77369,47.31359,3.72908783,4.15255356,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:42,19.53125,35.15625,27.34375,58,54,59,2494.342,2494.342,9.593052,6.626164,0.023636587,99.77368,47.3119965,3.728962,4.15267944,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:43,21.09375,34.375,27.734375,55,57,58,2494.34229,2494.34229,9.448149,6.5103817,0.0213477649,99.7737,47.31185,3.7289505,4.152691,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:44,18.75,36.71875,27.734375,55,57,59,2494.34229,2494.34229,9.555794,6.59218073,0.0231483411,99.77369,47.31156,3.72892761,4.152714,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:45,28.125,25.78125,26.953125,59,53,60,2494.34229,2494.34229,9.428808,6.48268175,0.0223090854,99.77369,47.3117561,3.72894287,4.15269852,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:46,25,30.46875,27.734375,56,56,58,2494.3418,2494.3418,9.528042,6.553501,0.0243690945,99.773674,47.3117561,3.72894287,4.15269852,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.967148,0.161125183
02/02/2021 18:55:47,19.53125,34.375,26.953125,55,57,58,2494.34253,2494.34253,9.4145565,6.46844053,0.0219429,99.7737045,47.3122864,3.72898483,4.15265656,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
02/02/2021 18:55:48,21.875,37.5,29.6875,58,53,60,2494.34229,2494.34229,9.658595,6.679901,0.0234383028,99.77369,47.31248,3.729,4.1526413,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
02/02/2021 18:55:49,23.4375,30.46875,26.953125,56,57,58,2494.34253,2494.34253,9.418527,6.471361,0.0223853886,99.7737,47.31219,3.7289772,4.152664,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
02/02/2021 18:55:50,26.5625,30.46875,28.515625,56,55,59,2494.3418,2494.3418,9.555161,6.578942,0.0233009551,99.773674,47.3075,3.72860718,4.153034,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
02/02/2021 18:55:51,22.65625,31.25,26.953125,58,54,59,2494.34229,2494.34229,9.413583,6.468746,0.0220648739,99.7737,47.30866,3.72869873,4.15294266,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
02/02/2021 18:55:52,21.09375,33.59375,27.34375,55,56,59,2494.34229,2494.34229,9.526803,6.550061,0.0237740129,99.7737,47.30832,3.728672,4.15296936,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
02/02/2021 18:55:53,28.125,27.34375,27.734375,59,53,60,2494.342,2494.342,9.413704,6.463415,0.0223853514,99.77368,47.30856,3.728691,4.15295029,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
02/02/2021 18:55:54,28.90625,26.5625,27.734375,56,55,59,2494.342,2494.342,9.547448,6.563804,0.0239875671,99.77369,47.30948,3.72876358,4.152878,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
02/02/2021 18:55:55,20.3125,33.59375,26.953125,58,52,60,2494.34229,2494.34229,9.418569,6.46870947,0.0216224864,99.7737,47.3104477,3.72883987,4.15280151,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
02/02/2021 18:55:56,21.09375,35.15625,28.125,56,57,58,2494.34229,2494.34229,9.516428,6.53879547,0.0234382376,99.77369,47.3100624,3.72880936,4.152832,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
02/02/2021 18:55:57,25,29.6875,27.34375,56,56,58,2494.34229,2494.34229,9.385488,6.43339443,0.0224006418,99.77369,47.3111763,3.728897,4.15274429,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,19,7.96715546,0.161125183
