,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Package","CPU Core #1","CPU Core #2","CPU Package","CPU Cores","CPU Graphics","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space","Used Space"
02/02/2021 20:08:48,17.96875,37.5,27.734375,58,54,59,2494.34253,2494.34253,9.542598,6.577208,0.022080129,99.7737,47.06303,3.70933914,4.17230225,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.9671936,0.161125183
02/02/2021 20:08:49,25.78125,28.90625,27.34375,59,53,60,2494.3418,2494.3418,9.528756,6.57555,0.0211799983,99.77367,47.061718,3.70923615,4.17240524,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.9671936,0.161125183
02/02/2021 20:08:50,20.3125,35.9375,28.125,55,57,59,2494.34253,2494.34253,9.575909,6.59129763,0.0227973852,99.7737045,47.0609436,3.709175,4.17246628,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:08:51,21.875,34.375,28.125,59,53,60,2494.34253,2494.34253,9.459743,6.5030694,0.021729134,99.7737045,47.06453,3.7094574,4.172184,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:08:52,18.75,35.9375,27.34375,57,54,59,2494.34131,2494.34131,9.54900551,6.583159,0.0231789015,99.77365,47.06487,3.709484,4.17215729,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:08:53,24.21875,30.46875,27.34375,54,57,58,2494.343,2494.343,9.507111,6.554812,0.02157669,99.77372,47.05582,3.70877075,4.17287064,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:08:54,23.4375,32.03125,27.734375,58,55,59,2494.34229,2494.34229,9.647725,6.664984,0.0232399553,99.77369,47.0557671,3.708767,4.17287445,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:08:55,13.28125,40.625,26.953125,55,58,59,2494.34229,2494.34229,9.505831,6.57298756,0.020798469,99.77369,47.05596,3.7087822,4.172859,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:08:56,21.09375,32.8125,26.953125,56,57,58,2494.342,2494.342,9.583995,6.61670256,0.0228430517,99.77368,47.057415,3.70889664,4.17274475,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:08:57,22.65625,31.25,26.953125,58,54,59,2494.34253,2494.34253,9.475715,6.53085566,0.0209968854,99.7737,47.0576553,3.70891571,4.17272568,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:08:58,21.875,33.59375,27.734375,55,57,59,2494.341,2494.341,9.624306,6.658766,0.02383504,99.77365,47.061718,3.70923615,4.17240524,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:08:59,22.65625,31.25,26.953125,59,54,60,2494.34229,2494.34229,9.531037,6.600447,0.0217139553,99.77369,47.0604668,3.709137,4.17250443,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:00,21.09375,34.375,27.734375,56,58,58,2494.34277,2494.34277,9.615396,6.64167547,0.0240180418,99.77371,47.0607529,3.70915985,4.17248154,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:01,27.34375,28.90625,28.125,56,57,58,2494.342,2494.342,9.568927,6.61772251,0.0249643028,99.77368,47.0579,3.70893478,4.1727066,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:02,21.09375,32.03125,26.5625,59,55,59,2494.34253,2494.34253,9.577514,6.61782026,0.0231941342,99.7737,47.05122,3.70840836,4.173233,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:03,15.625,39.84375,27.734375,55,57,58,2494.342,2494.342,9.404507,6.47172928,0.02206495,99.77368,47.0498161,3.70829773,4.17334366,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:04,21.875,33.59375,27.734375,59,55,60,2494.34253,2494.34253,9.509132,6.56377363,0.0240333453,99.7737,47.0473022,3.70809937,4.173542,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:05,20.3125,33.59375,26.953125,59,53,60,2494.34229,2494.34229,9.386662,6.466146,0.020859519,99.77369,47.0465736,3.70804214,4.17359924,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:06,25,29.6875,27.34375,55,57,59,2494.342,2494.342,9.605141,6.654453,0.0238807835,99.77368,47.04967,3.70828629,4.173355,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:07,28.90625,29.6875,29.296875,58,54,59,2494.34253,2494.34253,9.47392,6.53481531,0.0217749868,99.7737,47.0506859,3.70836639,4.173275,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:08,20.3125,35.9375,28.125,55,56,59,2494.34229,2494.34229,9.515332,6.571707,0.0229652449,99.77369,47.0507851,3.708374,4.17326736,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:09,21.09375,32.8125,26.953125,56,58,59,2494.342,2494.342,9.409155,6.48296738,0.0220497157,99.77368,47.05083,3.70837784,4.17326355,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:10,20.3125,34.375,27.34375,56,57,59,2494.34229,2494.34229,9.47918,6.52836847,0.023178868,99.7737,47.0528641,3.708538,4.17310333,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:11,14.84375,39.84375,27.34375,58,54,59,2494.342,2494.342,9.397215,6.47174644,0.0209510271,99.77368,47.0524254,3.70850372,4.17313766,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:12,14.84375,42.1875,28.515625,57,54,59,2494.342,2494.342,9.510451,6.559124,0.0248573627,99.77368,47.0547028,3.708683,4.17295837,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:13,23.4375,30.46875,26.953125,57,55,59,2494.34058,2494.34058,9.36989,6.44167852,0.0209815223,99.77363,47.0546074,3.70867538,4.172966,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:14,16.40625,39.0625,27.734375,54,58,59,2494.344,2494.344,9.476752,6.51835251,0.0236824583,99.77376,47.0549431,3.708702,4.1729393,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:15,14.0625,39.84375,26.953125,58,55,60,2494.34229,2494.34229,9.3779335,6.45388651,0.0212867111,99.77369,47.0553322,3.7087326,4.172909,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:16,24.21875,30.46875,27.34375,58,54,60,2494.342,2494.342,9.570979,6.61846352,0.0230567548,99.77368,47.02828,3.70660019,4.175041,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:17,16.40625,38.28125,27.34375,55,56,59,2494.34229,2494.34229,9.418154,6.49459171,0.02102733,99.7737,47.025856,3.70640945,4.175232,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:18,14.84375,41.40625,28.125,55,57,59,2494.3418,2494.3418,9.498732,6.54614353,0.02262958,99.773674,47.026825,3.70648575,4.17515564,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:19,21.875,32.8125,27.34375,56,57,58,2494.34229,2494.34229,9.37441,6.4481554,0.0216376446,99.7737,47.0246,3.70631027,4.175331,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.967369,0.161125183
02/02/2021 20:09:20,13.28125,42.1875,27.734375,54,56,59,2494.342,2494.342,9.55387,6.592053,0.02391134,99.77368,47.0240669,3.70626831,4.175373,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:21,22.65625,32.03125,27.34375,56,56,59,2494.34131,2494.34131,9.440781,6.500881,0.0219123289,99.77365,47.0223274,3.706131,4.17551041,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:22,21.09375,33.59375,27.34375,59,54,60,2494.34351,2494.34351,9.488913,6.53967333,0.0220191535,99.773735,47.02121,3.70604324,4.175598,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:23,29.6875,24.21875,26.953125,59,54,60,2494.342,2494.342,9.530232,6.58466673,0.02119518,99.77368,47.02073,3.706005,4.17563629,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:24,25,28.90625,26.953125,55,56,59,2494.342,2494.342,9.606756,6.642239,0.02200392,99.77368,47.01816,3.705803,4.17583847,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:25,21.875,32.8125,27.34375,55,56,59,2494.34277,2494.34277,9.472774,6.534616,0.0214850567,99.7737045,47.0185966,3.70583725,4.175804,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:26,21.09375,33.59375,27.34375,55,57,59,2494.34229,2494.34229,9.611859,6.64699841,0.02313305,99.7737,47.01826,3.70581055,4.175831,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:27,26.5625,27.34375,26.953125,57,55,59,2494.34229,2494.34229,9.51100349,6.57196951,0.02113414,99.7737,47.0177269,3.70576859,4.175873,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:28,21.09375,33.59375,27.34375,59,57,60,2494.342,2494.342,9.640746,6.67947149,0.0229499433,99.77368,47.01826,3.70581055,4.175831,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:29,19.53125,35.9375,27.734375,58,57,59,2494.342,2494.342,9.448387,6.50711775,0.0211189315,99.77368,47.01293,3.705391,4.17625046,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:30,30.46875,29.6875,30.078125,59,56,60,2494.34229,2494.34229,9.604849,6.627325,0.023117777,99.77369,47.012352,3.70534515,4.176296,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:31,17.96875,35.15625,26.5625,58,57,59,2494.342,2494.342,9.593328,6.6503067,0.0214393623,99.77368,47.015358,3.70558167,4.17605972,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:32,29.6875,25.78125,27.734375,59,56,59,2494.34253,2494.34253,9.684619,6.71063232,0.0236976538,99.7737,47.0147743,3.705536,4.1761055,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:33,16.40625,38.28125,27.34375,58,57,59,2494.342,2494.342,9.520195,6.577258,0.0207831543,99.77368,47.015358,3.70558167,4.17605972,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:34,15.625,39.0625,27.34375,58,57,59,2494.342,2494.342,9.681038,6.711592,0.0231331084,99.77368,47.0169067,3.70570374,4.17593765,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:35,17.1875,36.71875,26.953125,55,58,58,2494.342,2494.342,9.528605,6.59202576,0.021424083,99.77368,47.0169525,3.70570755,4.175934,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:36,22.65625,31.25,26.953125,56,56,59,2494.34253,2494.34253,9.624239,6.68044853,0.0145115023,99.7737045,47.01008,3.70516586,4.17647552,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:37,17.1875,36.71875,26.953125,56,56,59,2494.34229,2494.34229,9.564293,6.62193727,0.0224770382,99.77369,47.0074654,3.70495987,4.17668152,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:38,26.5625,28.90625,27.734375,57,56,59,2494.34229,2494.34229,9.66255,6.690873,0.0248573087,99.77369,47.00727,3.70494461,4.176697,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:39,21.875,32.03125,26.953125,56,56,59,2494.34229,2494.34229,9.482232,6.544697,0.0219734889,99.77369,47.0062065,3.70486069,4.1767807,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:40,25.78125,29.6875,27.734375,59,53,61,2494.34229,2494.34229,9.625725,6.65426826,0.0242011119,99.77369,47.0071259,3.70493317,4.176708,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:41,25,28.90625,26.953125,59,52,60,2494.342,2494.342,9.540962,6.598179,0.0218361486,99.77368,47.0062561,3.7048645,4.176777,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:42,21.875,32.8125,27.34375,58,53,60,2494.34229,2494.34229,9.509975,6.551259,0.0226600561,99.77369,47.00461,3.7047348,4.17690659,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:43,17.96875,36.71875,27.34375,55,56,58,2494.342,2494.342,9.538795,6.59623051,0.0220955219,99.77368,47.002285,3.7045517,4.17708969,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:44,19.53125,35.9375,27.734375,55,57,59,2494.34253,2494.34253,9.546675,6.61722469,0.0145878885,99.7737,47.0084343,3.70503616,4.176605,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:45,23.4375,32.03125,27.734375,58,55,59,2494.34229,2494.34229,9.597134,6.660147,0.0220801961,99.77369,47.0002556,3.70439148,4.17725,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:46,23.4375,32.03125,27.734375,55,56,59,2494.342,2494.342,9.661547,6.69121742,0.0238350239,99.77368,46.99996,3.70436859,4.177273,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:47,19.53125,34.375,26.953125,56,57,58,2494.342,2494.342,9.44847,6.493469,0.0209814757,99.77368,46.9987068,3.70426941,4.177372,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:48,17.1875,41.40625,29.296875,54,57,59,2494.34229,2494.34229,9.557664,6.578067,0.0236672163,99.7737,46.99827,3.704235,4.17740631,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:49,17.1875,39.0625,28.125,55,57,58,2494.34155,2494.34155,9.519012,6.57114363,0.0216987282,99.77366,46.9941063,3.703907,4.17773438,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:50,18.75,38.28125,28.515625,58,54,59,2494.34277,2494.34277,9.61863,6.63078547,0.0236518942,99.77371,46.99498,3.70397568,4.17766571,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:51,19.53125,35.9375,27.734375,54,58,59,2494.34155,2494.34155,9.447459,6.491667,0.0215766821,99.77366,46.9954147,3.70401,4.17763138,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:52,21.09375,33.59375,27.34375,56,56,59,2494.34277,2494.34277,9.471438,6.506757,0.0225836337,99.77371,46.99469,3.70395279,4.1776886,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:53,16.40625,36.71875,26.5625,56,57,59,2494.34229,2494.34229,9.42191,6.471512,0.0206916984,99.77369,46.9927521,3.7038002,4.177841,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:54,17.1875,38.28125,27.734375,55,56,59,2494.341,2494.341,9.52765751,6.55505,0.0236823428,99.7736359,46.9933777,3.70384979,4.1777916,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:55,24.21875,29.6875,26.953125,58,53,60,2494.34351,2494.34351,9.418208,6.47835255,0.0215767566,99.77374,46.9929924,3.70381927,4.177822,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:56,26.5625,28.90625,27.734375,58,53,60,2494.34229,2494.34229,9.5514,6.58355427,0.0229956768,99.77369,46.9924622,3.70377731,4.177864,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:57,17.96875,35.15625,26.5625,58,53,60,2494.34229,2494.34229,9.493527,6.546931,0.0216223914,99.77369,46.9919319,3.70373535,4.177906,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:58,20.3125,37.5,28.90625,55,57,58,2494.34229,2494.34229,9.604919,6.636798,0.0241249874,99.77369,46.99183,3.70372772,4.17791367,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:09:59,21.09375,32.8125,26.953125,55,57,59,2494.34229,2494.34229,9.574595,6.626236,0.0218055639,99.77369,46.96231,3.70140076,4.18024063,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:00,21.875,34.375,28.125,58,54,59,2494.342,2494.342,9.51180649,6.544514,0.0234077629,99.77368,46.9591637,3.7011528,4.18048859,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:01,26.5625,28.125,27.34375,55,57,59,2494.34253,2494.34253,9.48113,6.51951075,0.0243080836,99.7737,46.9604225,3.701252,4.1803894,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:02,21.09375,33.59375,27.34375,55,57,59,2494.342,2494.342,9.572582,6.60771656,0.0236213878,99.77369,46.9591637,3.7011528,4.18048859,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:03,28.125,27.34375,27.734375,55,55,59,2494.34155,2494.34155,9.431272,6.488057,0.0218513217,99.77366,46.9565,3.700943,4.18069839,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:04,22.65625,32.8125,27.734375,54,56,59,2494.34277,2494.34277,9.655466,6.68819571,0.024018079,99.7737045,46.9536934,3.70072174,4.18091965,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:05,18.75,35.15625,26.953125,54,58,58,2494.34253,2494.34253,9.516993,6.572962,0.021881897,99.7737,46.9534035,3.70069885,4.18094254,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:06,23.4375,29.6875,26.5625,54,56,59,2494.342,2494.342,9.559554,6.603685,0.023987541,99.77368,46.9565964,3.70095062,4.180691,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:07,21.09375,33.59375,27.34375,55,55,59,2494.34155,2494.34155,9.552536,6.607863,0.0221870933,99.77366,46.9569359,3.70097733,4.180664,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:08,23.4375,31.25,27.34375,55,56,59,2494.343,2494.343,9.658759,6.687193,0.0244759284,99.77372,46.95786,3.7010498,4.18059158,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:09,16.40625,37.5,26.953125,55,57,58,2494.34229,2494.34229,9.373579,6.438262,0.0220954046,99.77369,46.957325,3.70100784,4.18063354,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:10,25.78125,28.90625,27.34375,54,56,58,2494.34229,2494.34229,9.550883,6.58459854,0.0240028687,99.77369,46.9571762,3.7009964,4.180645,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:11,22.65625,32.03125,27.34375,55,56,59,2494.34229,2494.34229,9.530729,6.584662,0.0220039077,99.77369,46.95892,3.70113373,4.18050766,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:12,24.21875,32.8125,28.515625,57,56,59,2494.3418,2494.3418,9.619015,6.64411354,0.0253609,99.773674,46.9604225,3.701252,4.1803894,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:13,19.53125,34.375,26.953125,55,57,58,2494.34253,2494.34253,9.384429,6.44474936,0.0223396644,99.7737,46.9606628,3.701271,4.18037033,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:14,20.3125,35.15625,27.734375,57,57,59,2494.342,2494.342,9.519887,6.54902649,0.02435382,99.77368,46.9620171,3.70137787,4.18026352,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:15,20.3125,34.375,27.34375,55,57,59,2494.342,2494.342,9.461713,6.51385546,0.0222633574,99.77368,46.96342,3.70148849,4.180153,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:16,17.96875,36.71875,27.34375,55,57,58,2494.34253,2494.34253,9.686963,6.71420956,0.02385027,99.7737,46.9615364,3.70133972,4.18030167,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:17,14.84375,38.28125,26.5625,57,54,60,2494.342,2494.342,9.559061,6.61103153,0.0223853439,99.77368,46.9612923,3.70132065,4.18032074,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:18,20.3125,35.15625,27.734375,58,53,60,2494.34229,2494.34229,9.578141,6.61682,0.0240334757,99.77369,46.9625969,3.70142365,4.18021774,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:19,21.875,32.03125,26.953125,54,57,58,2494.34229,2494.34229,9.50161,6.569862,0.0217597149,99.77369,46.9624557,3.7014122,4.180229,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:20,21.09375,35.15625,28.125,55,56,59,2494.34253,2494.34253,9.605361,6.64476252,0.0233925376,99.7737045,46.9636154,3.70150375,4.18013763,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:21,18.75,35.15625,26.953125,58,53,60,2494.342,2494.342,9.486323,6.54866934,0.021713946,99.77368,46.96313,3.70146561,4.180176,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:22,21.875,34.375,28.125,55,56,59,2494.34229,2494.34229,9.515971,6.56474638,0.02334661,99.7737,46.9533043,3.70069122,4.18095,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:23,19.53125,35.9375,27.734375,55,57,58,2494.342,2494.342,9.504817,6.562739,0.0222023465,99.77368,46.968792,3.701912,4.17972946,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:24,13.28125,42.1875,27.734375,55,56,59,2494.34229,2494.34229,9.56001,6.600999,0.0230263136,99.77369,46.96889,3.70191956,4.179722,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
02/02/2021 20:10:25,14.84375,39.84375,27.34375,54,55,59,2494.342,2494.342,9.504911,6.56693125,0.0217292439,99.77368,46.96913,3.70193863,4.17970276,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.96737671,0.161125183
