,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Total","CPU Core #1","CPU Core #2","CPU Package","CPU Core #1","CPU Core #2","CPU Package","CPU Cores","CPU Graphics","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space"
02/01/2021 23:53:13,100,100,100,62,61,63,2494.34229,2494.34229,13.0536623,10.0291767,0.0208594669,99.77369,51.5073357,4.05962372,3.82201767,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:14,100,100,100,61,61,63,2494.342,2494.342,13.03928,9.990123,0.0229347181,99.77368,51.5054,4.059471,3.82217026,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:15,100,100,100,61,61,63,2494.34229,2494.34229,13.0494175,10.0087433,0.02116465,99.77369,51.5013847,4.05915451,3.82248688,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:16,100,100,100,62,62,63,2494.34229,2494.34229,13.0899382,10.0497417,0.0206457954,99.77369,51.49524,4.05867,3.82297134,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:17,100,100,100,62,61,63,2494.34229,2494.34229,13.0921516,10.0326452,0.0215156265,99.77369,51.49306,4.05849838,3.823143,46,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:18,100,100,100,63,62,63,2494.34229,2494.34229,13.057992,10.0337029,0.0213020053,99.77369,51.490593,4.058304,3.82333755,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:19,100,100,100,62,61,63,2494.34229,2494.34229,13.08244,10.030282,0.0216986779,99.77369,51.48164,4.057598,3.82404327,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.5455246
02/01/2021 23:53:20,100,100,100,61,63,63,2494.34229,2494.34229,13.0504084,10.0154409,0.0203406457,99.77369,51.4755859,4.05712128,3.82452,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:21,100,100,100,62,62,64,2494.342,2494.342,13.0880375,10.0399313,0.02134776,99.77368,51.4670677,4.05645,3.8251915,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:22,100,100,100,62,63,64,2494.34229,2494.34229,13.1039753,10.0561428,0.0203864332,99.7737,51.4594727,4.055851,3.82579041,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:23,100,100,100,62,62,64,2494.34229,2494.34229,13.08441,10.0203142,0.0215155911,99.77369,51.4562263,4.0555954,3.826046,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:24,100,100,100,62,63,64,2494.34229,2494.34229,13.05399,10.0068769,0.0205542687,99.7737,51.4616,4.056019,3.82562256,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:25,100,100,100,62,63,64,2494.342,2494.342,13.0468683,9.975934,0.02153087,99.77368,51.4566154,4.055626,3.82601547,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:26,100,100,100,62,63,64,2494.342,2494.342,13.0374784,9.977944,0.019989673,99.77369,51.4571953,4.05567169,3.8259697,47,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:27,100,100,100,63,63,64,2494.34229,2494.34229,13.0290213,9.96186,0.0210727565,99.77369,51.4524536,4.055298,3.82634354,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:28,100,100,100,62,63,64,2494.342,2494.342,13.0674057,10.012063,0.0208750591,99.77369,51.44979,4.055088,3.82655334,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:29,100,100,100,63,63,64,2494.34253,2494.34253,13.08616,10.0144939,0.02214124,99.7737045,51.4481468,4.05495834,3.826683,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:30,100,100,100,64,63,65,2494.34131,2494.34131,13.087698,10.0333948,0.01997444,99.77365,51.4417076,4.054451,3.8271904,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:31,100,100,100,64,63,64,2494.343,2494.343,13.06017,10.0031567,0.021454541,99.77372,51.4435959,4.0546,3.82704163,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:32,100,100,100,64,64,65,2494.342,2494.342,13.0669918,10.01638,0.021042591,99.77368,51.4420929,4.05448151,3.82716,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:33,100,100,100,64,62,65,2494.34229,2494.34229,13.0750113,9.987856,0.02372822,99.77369,51.4403038,4.05434036,3.827301,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:34,100,100,100,64,63,64,2494.34229,2494.34229,13.0744791,10.0121994,0.0211646333,99.77369,51.4406929,4.054371,3.82727051,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:35,100,100,100,64,62,64,2494.34229,2494.34229,13.0875664,10.03798,0.0210730936,99.7737,51.44321,4.05456924,3.82707214,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:36,100,100,100,63,64,65,2494.34229,2494.34229,13.0858717,10.0088987,0.0219123289,99.7737,51.45047,4.05514145,3.8265,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:37,100,100,100,63,63,65,2494.342,2494.342,13.0955791,10.0200214,0.0204779841,99.77368,51.45173,4.05524063,3.82640076,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:38,100,100,100,65,64,65,2494.34253,2494.34253,13.0770121,9.984778,0.0224311538,99.7737,51.45439,4.05545044,3.826191,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:39,100,100,100,64,63,64,2494.3418,2494.3418,13.0756941,10.0059195,0.0210730936,99.773674,51.4616,4.056019,3.82562256,48,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:40,100,100,100,64,64,65,2494.34253,2494.34253,13.0888481,10.0415659,0.02073739,99.7737,51.46407,4.05621338,3.825428,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:41,100,100,100,64,64,65,2494.342,2494.342,13.071353,10.0020075,0.0225684922,99.77368,51.4671669,4.05645752,3.82518387,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:42,100,100,100,64,64,65,2494.34229,2494.34229,13.1218948,10.0761967,0.0203559231,99.77369,51.473217,4.05693436,3.824707,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:43,100,100,100,65,64,65,2494.34229,2494.34229,13.1331892,10.0643768,0.0226447973,99.77369,51.4726372,4.05688858,3.82475281,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
02/01/2021 23:53:44,100,100,100,65,63,66,2494.342,2494.342,13.113348,10.07327,0.0208289344,99.77368,51.4767,4.057209,3.82443237,49,135,405.000031,270,0,0,0,0,1024,37.0625,986.9375,3.61938477,20,7.54556274
